year,month,route,pax_to,pax_from,total_pax
2022,September,BHUBANESWAR-KOLKATA,17094,16973,34067
2022,September,JABALPUR-PRAYAGRAJ,4,2,6
2022,September,BHUBANESWAR-LUCKNOW,84,78,162
2022,September,BHUBANESWAR-MUMBAI,22355,22042,44397
2022,September,BHUBANESWAR-PATNA,3236,2649,5885
2022,September,BHUBANESWAR-PUNE,2732,3130,5862
2022,September,BHUBANESWAR-RAIPUR,296,206,502
2022,September,AMRITSAR-CHANDIGARH,64,0,64
2022,September,BHUBANESWAR-RANCHI,362,411,773
2022,September,BHUBANESWAR-VARANASI,1624,1601,3225
2022,September,BAREILLY-BENGALURU,1539,1830,3369
2022,September,BAREILLY-DELHI,1634,1376,3010
2022,September,BAREILLY-MUMBAI,1882,2151,4033
2022,September,BHUJ-MUMBAI,1091,1128,2219
2022,September,BHOPAL-DELHI,18470,17390,35860
2022,September,BHOPAL-HYDERABAD,2089,2099,4188
2022,September,BHOPAL-INDORE,107,0,107
2022,September,BHOPAL-KOCHI,635,687,1322
2022,September,BHOPAL-MUMBAI,12693,12117,24810
2022,September,BHOPAL-RAIPUR,1879,1835,3714
2022,September,BHAVNAGAR-MUMBAI,1763,1951,3714
2022,September,BHAVNAGAR-PUNE,1020,896,1916
2022,September,BIKANER-DELHI,1237,1359,2596
2022,September,BENGALURU-BHOPAL,3620,3358,6978
2022,September,BENGALURU-BHUBANESWAR,22358,20292,42650
2022,September,"BENGALURU-BIDAR AIRPORT, KARNATAKA",586,607,1193
2022,September,BENGALURU-CHANDIGARH,15394,11613,27007
2022,September,BENGALURU-CHENNAI,39744,42099,81843
2022,September,BENGALURU-COIMBATORE,8744,9899,18643
2022,September,BAGDOGRA-RANCHI,31,41,72
2022,September,BAGDOGRA-SILCHAR,133,0,133
2022,September,BENGALURU-GOA,42082,40137,82219
2022,September,BENGALURU-DARBHANGA,5006,3872,8878
2022,September,BENGALURU-DEHRADUN,5163,4495,9658
2022,September,BENGALURU-DELHI,175630,159677,335307
2022,September,BENGALURU-DIMAPUR,918,492,1410
2022,September,BENGALURU-DURGAPUR,4133,3797,7930
2022,September,BENGALURU-GORAKHPUR,953,960,1913
2022,September,BENGALURU-GUWAHATI,14738,12999,27737
2022,September,BENGALURU-GWALIOR,1541,1334,2875
2022,September,BENGALURU-HUBLI,4743,4931,9674
2022,September,BENGALURU-HYDERABAD,65318,64654,129972
2022,September,BENGALURU-IMPHAL,208,298,506
2022,September,BENGALURU-INDORE,12761,11789,24550
2022,September,BENGALURU-JABALPUR,1730,1520,3250
2022,September,BENGALURU-JAIPUR,19958,17993,37951
2022,September,BENGALURU-JAMMU,425,308,733
2022,September,BENGALURU-JAMNAGAR,456,334,790
2022,September,BENGALURU-JODHPUR,4500,4328,8828
2022,September,BENGALURU-JORHAT,649,573,1222
2022,September,BENGALURU-KADAPA,220,425,645
2022,September,"BENGALURU-KALABURAGI, KARNATAKA",2817,2757,5574
2022,September,BENGALURU-KANNUR,3105,3165,6270
2022,September,BENGALURU-KANPUR,2163,2338,4501
2022,September,BENGALURU-KOCHI,69490,71728,141218
2022,September,BENGALURU-KOLHAPUR,741,657,1398
2022,September,BENGALURU-KOLKATA,67704,56397,124101
2022,September,BENGALURU-KOZHIKODE,4630,4601,9231
2022,September,BENGALURU-KURNOOL,246,339,585
2022,September,BENGALURU-LUCKNOW,23641,20677,44318
2022,September,BENGALURU-MADURAI,5755,5924,11679
2022,September,BENGALURU-MANGALORE,19870,19948,39818
2022,September,BENGALURU-MUMBAI,160687,152658,313345
2022,September,BENGALURU-MYSORE,359,747,1106
2022,September,BENGALURU-NAGPUR,9087,8800,17887
2022,September,BENGALURU-PATNA,16623,15331,31954
2022,September,BENGALURU-PONDICHERRY,1028,1026,2054
2022,September,BENGALURU-PORT BLAIR,5279,4954,10233
2022,September,BENGALURU-PUNE,56823,57108,113931
2022,September,BENGALURU-RAIPUR,9389,8019,17408
2022,September,BENGALURU-RAJAHMUNDRY,3105,3270,6375
2022,September,BENGALURU-RAJKOT,3950,3319,7269
2022,September,BENGALURU-RANCHI,17293,13076,30369
2022,September,BENGALURU-SHIRDI,6834,6299,13133
2022,September,BENGALURU-SRINAGAR,850,902,1752
2022,September,BENGALURU-SURAT,4608,4002,8610
2022,September,BENGALURU-TIRUCHIRAPALLY,3878,3828,7706
2022,September,BENGALURU-TIRUPATI,2020,1977,3997
2022,September,BENGALURU-THIRUVANANTHAPURAM,16369,16627,32996
2022,September,BENGALURU-TUTICORIN,1885,1714,3599
2022,September,BENGALURU-UDAIPUR,3727,3152,6879
2022,September,BENGALURU-VADODARA,5416,4524,9940
2022,September,BENGALURU-VARANASI,12321,10455,22776
2022,September,BENGALURU-VIJAYAWADA,7132,7983,15115
2022,September,BENGALURU-VISAKHAPATNAM,15216,15696,30912
2022,September,MUMBAI-NAGPUR,29573,32680,62253
2022,September,MUMBAI-PATNA,20654,19048,39702
2022,September,MUMBAI-PORT BLAIR,82,0,82
2022,September,MUMBAI-PUNE,80,52,132
2022,September,MUMBAI-RAIPUR,16471,16621,33092
2022,September,MUMBAI-RAJKOT,14336,13577,27913
2022,September,MUMBAI-RANCHI,12954,12170,25124
2022,September,MUMBAI-SILCHAR,35,17,52
2022,September,MUMBAI-SRINAGAR,9292,15861,25153
2022,September,MUMBAI-SURAT,1405,1478,2883
2022,September,MUMBAI-TIRUPATI,1105,1006,2111
2022,September,MUMBAI-THIRUVANANTHAPURAM,12994,15870,28864
2022,September,MUMBAI-UDAIPUR,20247,19778,40025
2022,September,MUMBAI-VADODARA,15476,15776,31252
2022,September,MUMBAI-VARANASI,23170,19865,43035
2022,September,MUMBAI-VISAKHAPATNAM,4608,5859,10467
2022,September,MUMBAI-SINDHUDURG AIRPORT,1782,1721,3503
2022,September,KOZHIKODE-MUMBAI,7520,6271,13791
2022,September,KOLKATA-LILABARI,862,971,1833
2022,September,KOLKATA-LUCKNOW,10334,11339,21673
2022,September,KOLKATA-MANGALORE,309,263,572
2022,September,KOLKATA-MUMBAI,64636,67302,131938
2022,September,KOLKATA-NAGPUR,3713,4122,7835
2022,September,KOLKATA-PASIGHAT,0,57,57
2022,September,KOLKATA-PATNA,9030,10074,19104
2022,September,KOLKATA-PORT BLAIR,17791,17030,34821
2022,September,KOLKATA-PUNE,11339,13287,24626
2022,September,KOLKATA-RAIPUR,7416,8223,15639
2022,September,KOLKATA-RANCHI,5782,5971,11753
2022,September,KOLKATA-RUPSI,1237,1217,2454
2022,September,KOLKATA-SHILLONG,1637,1268,2905
2022,September,KOLKATA-SILCHAR,9157,9303,18460
2022,September,KOLKATA-SRINAGAR,810,956,1766
2022,September,KOLKATA-SURAT,4725,5490,10215
2022,September,KOLKATA-TEZPUR,0,238,238
2022,September,KOLKATA-THIRUVANANTHAPURAM,531,501,1032
2022,September,KOLKATA-UDAIPUR,421,285,706
2022,September,KOLKATA-VARANASI,4172,5095,9267
2022,September,KOLKATA-VISAKHAPATNAM,4493,5484,9977
2022,September,KADAPA-VIJAYAWADA,249,328,577
2022,September,KADAPA-VISAKHAPATNAM,391,368,759
2022,September,COIMBATORE-DELHI,17453,15078,32531
2022,September,COIMBATORE-GUWAHATI,556,165,721
2022,September,COIMBATORE-HYDERABAD,18614,18339,36953
2022,September,COIMBATORE-JAIPUR,608,322,930
2022,September,COIMBATORE-MANGALORE,0,337,337
2022,September,COIMBATORE-MUMBAI,19322,17475,36797
2022,September,COIMBATORE-PUNE,3073,2108,5181
2022,September,COIMBATORE-SURAT,745,713,1458
2022,September,COIMBATORE-TIRUPATI,336,524,860
2022,September,COIMBATORE-VISAKHAPATNAM,0,282,282
2022,September,KANNUR-KOCHI,2006,1825,3831
2022,September,KANNUR-KOZHIKODE,23,170,193
2022,September,KANNUR-MUMBAI,5566,5362,10928
2022,September,KANNUR-THIRUVANANTHAPURAM,1706,1943,3649
2022,September,CHANDIGARH-JAMMU,1,0,1
2022,September,KOCHI-KOLKATA,2736,2910,5646
2022,September,KOCHI-MUMBAI,35113,31331,66444
2022,September,KOCHI-MYSORE,901,880,1781
2022,September,KOCHI-PUNE,4039,4058,8097
2022,September,KOCHI-RANCHI,416,263,679
2022,September,KOCHI-THIRUVANANTHAPURAM,2013,1955,3968
2022,September,DARBHANGA-DELHI,4494,4983,9477
2022,September,CHANDIGARH-RAIPUR,0,17,17
2022,September,DARBHANGA-HYDERABAD,3399,3391,6790
2022,September,DARBHANGA-KOLKATA,2001,1520,3521
2022,September,DARBHANGA-MUMBAI,3500,4384,7884
2022,September,DEHRADUN-DELHI,27068,28878,55946
2022,September,DEHRADUN-GUWAHATI,472,159,631
2022,September,DEHRADUN-HYDERABAD,4035,4602,8637
2022,September,DEHRADUN-JAIPUR,1991,1657,3648
2022,September,DEHRADUN-KOLKATA,1590,1626,3216
2022,September,DEHRADUN-LUCKNOW,2943,3556,6499
2022,September,DEHRADUN-MUMBAI,12089,14923,27012
2022,September,DEHRADUN-PANTNAGAR,943,987,1930
2022,September,DEHRADUN-PUNE,802,1057,1859
2022,September,DEHRADUN-VARANASI,1052,851,1903
2022,September,DELHI-DHARAMSALA,5713,4773,10486
2022,September,DELHI-DIBRUGARH,8482,8138,16620
2022,September,DELHI-DIMAPUR,2593,2747,5340
2022,September,DELHI-DURGAPUR,4932,4107,9039
2022,September,DELHI-GAYA,4179,4002,8181
2022,September,DELHI-GORAKHPUR,12128,10868,22996
2022,September,DELHI-GUWAHATI,57965,56487,114452
2022,September,DELHI-GWALIOR,2617,3261,5878
2022,September,DELHI-HYDERABAD,98944,110713,209657
2022,September,DELHI-IMPHAL,9157,8837,17994
2022,September,DELHI-INDORE,27729,27906,55635
2022,September,DELHI-JABALPUR,5286,5301,10587
2022,September,DELHI-JAGDALPUR,236,346,582
2022,September,DELHI-JAIPUR,24028,22700,46728
2022,September,DELHI-JAMMU,38194,38062,76256
2022,September,DELHI-JHARSUGUDA,2524,2560,5084
2022,September,DELHI-JODHPUR,9167,8900,18067
2022,September,DELHI-JORHAT,661,502,1163
2022,September,DELHI-KANDLA,1107,1052,2159
2022,September,DELHI-KANNUR,1045,1493,2538
2022,September,DELHI-KANPUR,1573,1415,2988
2022,September,DELHI-KHAJURAHO,452,396,848
2022,September,DELHI-KOCHI,34062,39829,73891
2022,September,DELHI-KOLKATA,112036,103131,215167
2022,September,DELHI-KOZHIKODE,8625,9416,18041
2022,September,DELHI-KULLU,739,370,1109
2022,September,CHENNAI-TIRUPATI,70,0,70
2022,September,DELHI-LEH,40697,44078,84775
2022,September,DELHI-LUCKNOW,54315,55941,110256
2022,September,CHENNAI-UDAIPUR,43,62,105
2022,September,DELHI-MADURAI,2937,3192,6129
2022,September,DELHI-MANGALORE,1582,1705,3287
2022,September,DELHI-MUMBAI,216928,221065,437993
2022,September,DELHI-NAGPUR,17402,18814,36216
2022,September,DELHI-NASIK,2700,3154,5854
2022,September,DELHI-PANTNAGAR,2238,2204,4442
2022,September,DELHI-PATHANKOT,524,576,1100
2022,September,DELHI-PATNA,62906,57028,119934
